docid,term,count
16458_txt_earn,10,1
16588_txt_earn,10,2
16777_txt_trade,10,1
16834_txt_earn,10,1
16997_txt_crude,10,1
1711_txt_crude,10,1
17199_txt_crude,10,1
17250_txt_acq,10,3
17282_txt_trade,10,1
17292_txt_interest,10,1
17305_txt_trade,10,1
17335_txt_trade,10,1
17359_txt_crude,10,1
17405_txt_crude,10,1
17408_txt_crude,10,1
17431_txt_crude,10,2
17433_txt_crude,10,1
17478_txt_crude,10,1
17579_txt_acq,10,1
17593_txt_interest,10,1
17706_txt_acq,10,1
17716_txt_acq,10,1
17771_txt_crude,10,1
17860_txt_acq,10,1
17967_txt_earn,10,1
18066_txt_crude,10,1
18108_txt_crude,10,1
18138_txt_acq,10,1
18252_txt_acq,10,1
18520_txt_interest,10,2
18600_txt_acq,10,1
18938_txt_acq,10,1
18992_txt_trade,10,1
19044_txt_trade,10,2
19062_txt_trade,10,1
19191_txt_interest,10,1
19273_txt_trade,10,1
19368_txt_acq,10,2
19409_txt_acq,10,1
19427_txt_earn,10,1
19492_txt_crude,10,1
19509_txt_crude,10,2
19546_txt_trade,10,1
19697_txt_acq,10,1
19732_txt_acq,10,1
19775_txt_interest,10,1
19943_txt_acq,10,1
19981_txt_acq,10,1
20095_txt_crude,10,2
20262_txt_interest,10,2
20532_txt_interest,10,1
21291_txt_acq,10,2
21491_txt_interest,10,1
21550_txt_acq,10,1
24_txt_earn,10,1
2470_txt_acq,10,1
2474_txt_acq,10,1
248_txt_crude,10,1
2522_txt_crude,10,8
2596_txt_acq,10,1
2608_txt_earn,10,1
2663_txt_earn,10,2
2725_txt_interest,10,1
2757_txt_earn,10,1
2772_txt_earn,10,2
3192_txt_interest,10,1
322_txt_interest,10,1
331_txt_acq,10,2
3371_txt_interest,10,1
3389_txt_crude,10,2
3430_txt_crude,10,1
3441_txt_trade,10,1
3446_txt_trade,10,1
3509_txt_crude,10,1
3539_txt_interest,10,1
3571_txt_crude,10,1
3580_txt_earn,10,2
3592_txt_crude,10,1
3680_txt_earn,10,1
3762_txt_interest,10,2
3884_txt_earn,10,1
4041_txt_crude,10,1
4125_txt_crude,10,1
4143_txt_earn,10,1
4156_txt_trade,10,2
4273_txt_earn,10,1
4277_txt_acq,10,2
4340_txt_crude,10,1
4344_txt_earn,10,1
4358_txt_earn,10,1
4398_txt_earn,10,1
4472_txt_earn,10,1
4505_txt_earn,10,1
4595_txt_trade,10,1
4600_txt_crude,10,1
4604_txt_crude,10,1
470_txt_earn,10,1
4773_txt_earn,10,1
4777_txt_earn,10,1
4794_txt_earn,10,1
4900_txt_earn,10,1
4937_txt_acq,10,1
5119_txt_crude,10,1
5235_txt_interest,10,1
5268_txt_crude,10,1
5278_txt_trade,10,1
5429_txt_earn,10,1
5469_txt_acq,10,1
5507_txt_trade,10,1
5516_txt_acq,10,2
5528_txt_earn,10,2
5540_txt_earn,10,1
5722_txt_earn,10,1
5731_txt_earn,10,1
5993_txt_earn,10,1
6048_txt_earn,10,1
6086_txt_crude,10,2
6223_txt_acq,10,1
6248_txt_earn,10,2
6323_txt_earn,10,2
6350_txt_interest,10,1
6369_txt_interest,10,3
6432_txt_crude,10,2
6483_txt_interest,10,4
6507_txt_earn,10,1
6532_txt_earn,10,1
6665_txt_acq,10,2
6683_txt_earn,10,1
6757_txt_trade,10,1
6801_txt_earn,10,3
6816_txt_earn,10,1
6866_txt_trade,10,1
6944_txt_acq,10,1
6952_txt_trade,10,2
6964_txt_trade,10,1
6996_txt_crude,10,2
7011_txt_trade,10,2
718_txt_trade,10,1
7192_txt_earn,10,1
7275_txt_earn,10,1
7317_txt_earn,10,1
7319_txt_acq,10,1
7355_txt_crude,10,1
7521_txt_trade,10,1
7570_txt_acq,10,1
7626_txt_trade,10,1
7851_txt_earn,10,1
8028_txt_earn,10,1
8029_txt_trade,10,2
8131_txt_crude,10,1
8134_txt_crude,10,1
8137_txt_interest,10,1
8292_txt_earn,10,1
8435_txt_earn,10,1
849_txt_acq,10,1
8546_txt_acq,10,1
8592_txt_trade,10,1
8599_txt_trade,10,1
8644_txt_earn,10,1
8662_txt_trade,10,1
8666_txt_acq,10,1
8724_txt_earn,10,2
8725_txt_trade,10,1
8755_txt_crude,10,1
8765_txt_crude,10,1
883_txt_earn,10,1
894_txt_trade,10,1
8944_txt_acq,10,1
8951_txt_interest,10,1
8991_txt_interest,10,1
8992_txt_earn,10,1
9044_txt_earn,10,2
9184_txt_trade,10,1
9208_txt_crude,10,1
9279_txt_crude,10,2
9315_txt_trade,10,1
9328_txt_earn,10,2
9334_txt_earn,10,1
9444_txt_earn,10,1
9445_txt_crude,10,1
9599_txt_earn,10,1
960_txt_acq,10,1
9618_txt_earn,10,1
9742_txt_acq,10,1
9827_txt_earn,10,1
9875_txt_earn,10,1
10054_txt_earn,11,1
1011_txt_earn,11,1
10213_txt_acq,11,1
10833_txt_earn,11,1
10919_txt_earn,11,1
1117_txt_earn,11,1
11175_txt_trade,11,1
11225_txt_trade,11,1
11324_txt_acq,11,1
1137_txt_earn,11,1
11492_txt_acq,11,1
11628_txt_earn,11,1
11758_txt_earn,11,1
11831_txt_interest,11,1
12211_txt_earn,11,1
12294_txt_earn,11,1
12503_txt_crude,11,1
13005_txt_acq,11,1
13096_txt_crude,11,1
1446_txt_earn,11,1
14954_txt_earn,11,1
15121_txt_earn,11,1
15762_txt_earn,11,2
16005_txt_crude,11,1
1602_txt_earn,11,1
16088_txt_trade,11,1
16094_txt_trade,11,1
16095_txt_trade,11,1
16096_txt_interest,11,1
16357_txt_trade,11,1
16374_txt_earn,11,1
16410_txt_earn,11,1
16636_txt_crude,11,3
16723_txt_crude,11,5
16815_txt_earn,11,1
1689_txt_earn,11,1
16939_txt_crude,11,1
17054_txt_crude,11,1
17625_txt_acq,11,1
18028_txt_earn,11,1
1836_txt_acq,11,1
1886_txt_acq,11,1
18955_txt_earn,11,1
19167_txt_interest,11,1
19191_txt_interest,11,1
19450_txt_earn,11,1
19539_txt_trade,11,1
19887_txt_earn,11,1
20151_txt_earn,11,1
20291_txt_earn,11,1
20319_txt_earn,11,1
20527_txt_earn,11,1
20968_txt_earn,11,1
21466_txt_acq,11,2
2228_txt_interest,11,2
24_txt_earn,11,1
2522_txt_crude,11,1
2699_txt_acq,11,1
2725_txt_interest,11,2
273_txt_crude,11,1
2783_txt_acq,11,3
2807_txt_earn,11,1
3092_txt_interest,11,1
3103_txt_interest,11,1
3111_txt_interest,11,2
3115_txt_crude,11,1
3122_txt_interest,11,1
3128_txt_interest,11,1
3131_txt_interest,11,1
3133_txt_interest,11,1
3219_txt_interest,11,1
3446_txt_trade,11,1
3449_txt_interest,11,1
3452_txt_crude,11,1
3455_txt_crude,11,1
3459_txt_acq,11,1
3463_txt_earn,11,1
3477_txt_acq,11,1
3507_txt_crude,11,1
3509_txt_crude,11,1
3528_txt_interest,11,1
3534_txt_interest,11,1
3542_txt_interest,11,1
3553_txt_trade,11,1
3556_txt_crude,11,1
3557_txt_earn,11,1
3563_txt_crude,11,1
3571_txt_crude,11,1
3573_txt_acq,11,1
3575_txt_earn,11,1
3580_txt_earn,11,1
3592_txt_crude,11,1
3594_txt_crude,11,1
3596_txt_acq,11,1
3607_txt_acq,11,1
3609_txt_crude,11,1
3624_txt_earn,11,1
3629_txt_earn,11,1
3667_txt_earn,11,2
3668_txt_earn,11,1
3674_txt_earn,11,2
3680_txt_earn,11,2
3702_txt_interest,11,1
3711_txt_acq,11,1
3713_txt_earn,11,1
3740_txt_earn,11,1
3743_txt_earn,11,1
3744_txt_acq,11,1
3751_txt_earn,11,1
3762_txt_interest,11,2
3765_txt_earn,11,1
3770_txt_trade,11,1
3777_txt_earn,11,1
3788_txt_earn,11,1
3807_txt_earn,11,1
3825_txt_interest,11,2
3841_txt_earn,11,1
3843_txt_crude,11,1
3874_txt_earn,11,1
3884_txt_earn,11,2
3890_txt_earn,11,1
3902_txt_trade,11,1
3903_txt_earn,11,1
3918_txt_acq,11,1
3920_txt_acq,11,1
3931_txt_trade,11,1
3939_txt_acq,11,1
3944_txt_earn,11,1
3948_txt_acq,11,1
3980_txt_crude,11,1
3982_txt_interest,11,1
3985_txt_crude,11,1
3991_txt_acq,11,1
4014_txt_earn,11,1
4026_txt_trade,11,1
4027_txt_trade,11,2
4028_txt_crude,11,1
4031_txt_trade,11,1
4039_txt_crude,11,1
4067_txt_earn,11,1
410_txt_earn,11,1
4127_txt_acq,11,1
4143_txt_earn,11,2
4258_txt_earn,11,1
4357_txt_earn,11,1
4810_txt_earn,11,1
5034_txt_earn,11,1
5167_txt_crude,11,1
5273_txt_crude,11,1
5416_txt_earn,11,1
5483_txt_earn,11,1
6091_txt_interest,11,1
6166_txt_crude,11,1
6335_txt_earn,11,1
6507_txt_earn,11,1
6783_txt_earn,11,1
6837_txt_earn,11,2
6863_txt_earn,11,1
7287_txt_crude,11,1
7897_txt_acq,11,1
7997_txt_acq,11,1
8131_txt_crude,11,1
8137_txt_interest,11,1
8252_txt_trade,11,1
8258_txt_earn,11,1
837_txt_earn,11,1
8441_txt_acq,11,1
8553_txt_crude,11,1
8849_txt_acq,11,1
8991_txt_interest,11,1
8999_txt_earn,11,1
9029_txt_earn,11,1
9101_txt_earn,11,1
9333_txt_earn,11,1
9761_txt_earn,11,1
10130_txt_earn,12,1
10371_txt_acq,12,1
10398_txt_earn,12,1
10440_txt_earn,12,1
10905_txt_trade,12,1
10947_txt_crude,12,3
11007_txt_crude,12,1
1103_txt_acq,12,1
11282_txt_earn,12,1
11378_txt_acq,12,1
11763_txt_acq,12,1
1182_txt_earn,12,1
11933_txt_earn,12,1
12122_txt_interest,12,1
12176_txt_earn,12,1
12240_txt_earn,12,1
12259_txt_interest,12,1
12266_txt_earn,12,1
12294_txt_earn,12,2
12463_txt_earn,12,2
12506_txt_earn,12,1
1258_txt_earn,12,1
12600_txt_acq,12,1
12627_txt_interest,12,1
12672_txt_earn,12,1
12677_txt_acq,12,1
13115_txt_crude,12,1
13174_txt_earn,12,1
13231_txt_interest,12,2
13256_txt_crude,12,1
13266_txt_crude,12,1
1327_txt_earn,12,1
13281_txt_crude,12,1
1347_txt_trade,12,1
1375_txt_earn,12,1
13966_txt_earn,12,1
1446_txt_earn,12,1
146_txt_earn,12,1
15197_txt_earn,12,1
1541_txt_earn,12,2
15430_txt_trade,12,1
15821_txt_earn,12,1
1602_txt_earn,12,1
16214_txt_interest,12,1
16644_txt_earn,12,1
16681_txt_interest,12,2
16812_txt_earn,12,1
16872_txt_acq,12,1
16874_txt_acq,12,1
1689_txt_earn,12,1
169_txt_earn,12,1
1694_txt_acq,12,1
16961_txt_crude,12,1
17180_txt_trade,12,1
17191_txt_interest,12,1
17247_txt_interest,12,2
17291_txt_crude,12,1
17408_txt_crude,12,1
17573_txt_acq,12,1
17597_txt_acq,12,1
17630_txt_earn,12,1
17863_txt_acq,12,1
17948_txt_trade,12,1
17975_txt_earn,12,1
18243_txt_earn,12,1
1835_txt_acq,12,1
1836_txt_acq,12,1
1846_txt_earn,12,1
18600_txt_acq,12,1
19254_txt_earn,12,1
194_txt_crude,12,1
19433_txt_trade,12,1
19512_txt_interest,12,1
19737_txt_acq,12,1
19760_txt_acq,12,1
19844_txt_crude,12,1
20286_txt_earn,12,1
20363_txt_earn,12,2
20391_txt_earn,12,1
20515_txt_earn,12,1
2064_txt_interest,12,1
20658_txt_earn,12,1
20660_txt_earn,12,1
20736_txt_earn,12,1
20757_txt_trade,12,1
20817_txt_earn,12,1
210_txt_earn,12,1
21264_txt_earn,12,1
21283_txt_earn,12,1
21302_txt_earn,12,1
21408_txt_acq,12,1
21412_txt_earn,12,1
21541_txt_crude,12,1
2205_txt_earn,12,1
2228_txt_interest,12,1
2298_txt_earn,12,1
236_txt_crude,12,1
24_txt_earn,12,1
2522_txt_crude,12,6
2638_txt_acq,12,1
2663_txt_earn,12,1
2667_txt_earn,12,1
2729_txt_earn,12,1
273_txt_crude,12,2
3111_txt_interest,12,1
3344_txt_earn,12,1
3539_txt_interest,12,2
3596_txt_acq,12,1
3668_txt_earn,12,1
393_txt_acq,12,1
3948_txt_acq,12,1
3980_txt_crude,12,1
4041_txt_crude,12,1
4048_txt_trade,12,1
4055_txt_acq,12,1
4067_txt_earn,12,1
4074_txt_earn,12,1
4084_txt_trade,12,1
4097_txt_earn,12,1
4115_txt_trade,12,1
4125_txt_crude,12,1
4129_txt_crude,12,1
4132_txt_earn,12,1
4135_txt_acq,12,1
4141_txt_earn,12,1
4142_txt_earn,12,1
4155_txt_earn,12,1
4156_txt_trade,12,2
4172_txt_trade,12,1
4174_txt_crude,12,1
4175_txt_earn,12,1
4201_txt_acq,12,1
4216_txt_earn,12,1
4235_txt_acq,12,1
4238_txt_trade,12,1
4246_txt_crude,12,1
4258_txt_earn,12,1
4259_txt_trade,12,1
4273_txt_earn,12,2
4277_txt_acq,12,1
4286_txt_earn,12,1
4307_txt_earn,12,1
4333_txt_crude,12,1
4340_txt_crude,12,1
4341_txt_earn,12,1
4343_txt_acq,12,1
4344_txt_earn,12,1
4357_txt_earn,12,1
4358_txt_earn,12,1
4360_txt_acq,12,2
4361_txt_earn,12,1
4365_txt_crude,12,1
4374_txt_earn,12,1
4378_txt_earn,12,1
4384_txt_earn,12,1
4386_txt_crude,12,1
4389_txt_earn,12,1
4398_txt_earn,12,1
4401_txt_acq,12,1
4404_txt_earn,12,2
4408_txt_acq,12,1
4419_txt_earn,12,1
4425_txt_crude,12,1
4429_txt_crude,12,1
4453_txt_crude,12,1
4458_txt_interest,12,1
4465_txt_acq,12,1
4472_txt_earn,12,2
4474_txt_crude,12,1
4481_txt_crude,12,1
4488_txt_acq,12,1
4493_txt_acq,12,1
4505_txt_earn,12,1
4510_txt_acq,12,1
4513_txt_trade,12,1
4525_txt_crude,12,1
4552_txt_trade,12,1
4576_txt_crude,12,1
4581_txt_earn,12,1
4584_txt_crude,12,1
4593_txt_crude,12,1
4595_txt_trade,12,1
4600_txt_crude,12,1
4604_txt_crude,12,1
4609_txt_crude,12,1
47_txt_trade,12,1
4779_txt_earn,12,1
4881_txt_interest,12,1
5084_txt_earn,12,1
5220_txt_trade,12,1
5268_txt_crude,12,1
5507_txt_trade,12,1
5530_txt_earn,12,1
5906_txt_earn,12,1
5968_txt_earn,12,1
6023_txt_crude,12,1
6048_txt_earn,12,1
6248_txt_earn,12,1
6323_txt_earn,12,1
6352_txt_interest,12,1
6454_txt_earn,12,1
6456_txt_earn,12,1
6665_txt_acq,12,1
6752_txt_earn,12,1
6816_txt_earn,12,1
7003_txt_earn,12,1
714_txt_acq,12,1
7235_txt_earn,12,1
7275_txt_earn,12,1
7398_txt_earn,12,1
7634_txt_earn,12,1
7684_txt_crude,12,1
8017_txt_earn,12,1
8044_txt_trade,12,1
8106_txt_trade,12,1
8186_txt_trade,12,1
8258_txt_earn,12,1
8322_txt_earn,12,1
837_txt_earn,12,3
8521_txt_earn,12,1
8580_txt_earn,12,2
8999_txt_earn,12,1
9081_txt_acq,12,1
9117_txt_earn,12,3
9328_txt_earn,12,1
960_txt_acq,12,1
9697_txt_trade,12,1
9761_txt_earn,12,1
10094_txt_earn,13,1
1022_txt_trade,13,1
1090_txt_earn,13,2
11666_txt_earn,13,1
11746_txt_interest,13,1
11755_txt_acq,13,1
11763_txt_acq,13,1
1182_txt_earn,13,1
11858_txt_interest,13,1
12266_txt_earn,13,1
12286_txt_crude,13,1
12318_txt_earn,13,1
12696_txt_interest,13,1
12698_txt_acq,13,1
12929_txt_earn,13,1
13039_txt_trade,13,1
13633_txt_crude,13,1
13908_txt_trade,13,1
14626_txt_acq,13,1
1467_txt_earn,13,1
15121_txt_earn,13,1
1541_txt_earn,13,1
16074_txt_interest,13,1
16077_txt_crude,13,1
16120_txt_interest,13,1
16125_txt_trade,13,1
16126_txt_trade,13,1
16136_txt_acq,13,1
16139_txt_trade,13,1
16150_txt_interest,13,1
16163_txt_acq,13,2
16176_txt_acq,13,1
16206_txt_earn,13,1
16207_txt_earn,13,1
16215_txt_acq,13,1
16246_txt_earn,13,1
16256_txt_trade,13,1
16257_txt_trade,13,1
16274_txt_interest,13,1
16278_txt_earn,13,1
16297_txt_earn,13,1
16304_txt_interest,13,1
16342_txt_earn,13,1
16347_txt_earn,13,1
16354_txt_earn,13,2
16371_txt_earn,13,1
16377_txt_earn,13,1
16388_txt_earn,13,1
16392_txt_earn,13,1
16394_txt_earn,13,1
16404_txt_acq,13,1
16407_txt_interest,13,1
16409_txt_acq,13,1
16410_txt_earn,13,1
16417_txt_earn,13,1
16429_txt_crude,13,1
1643_txt_earn,13,1
16434_txt_earn,13,1
16442_txt_trade,13,1
16449_txt_acq,13,1
16457_txt_acq,13,1
16458_txt_earn,13,1
16469_txt_earn,13,1
16486_txt_earn,13,1
16487_txt_earn,13,1
16488_txt_earn,13,1
16492_txt_earn,13,2
16493_txt_acq,13,1
16496_txt_earn,13,2
16505_txt_trade,13,1
16510_txt_acq,13,1
16522_txt_earn,13,1
16531_txt_acq,13,1
16555_txt_acq,13,1
16563_txt_acq,13,1
16588_txt_earn,13,1
16591_txt_acq,13,1
16607_txt_crude,13,1
16619_txt_earn,13,1
16622_txt_acq,13,1
16636_txt_crude,13,1
16641_txt_earn,13,1
16644_txt_earn,13,1
16646_txt_acq,13,1
16648_txt_acq,13,1
16649_txt_crude,13,1
16651_txt_crude,13,1
16658_txt_crude,13,1
16667_txt_acq,13,1
16672_txt_earn,13,1
16677_txt_acq,13,1
16680_txt_acq,13,1
16681_txt_interest,13,1
16684_txt_acq,13,1
16685_txt_acq,13,1
16688_txt_acq,13,1
16695_txt_acq,13,1
16700_txt_acq,13,1
16710_txt_crude,13,1
16723_txt_crude,13,1
16725_txt_earn,13,1
16739_txt_crude,13,1
16872_txt_acq,13,1
17199_txt_crude,13,1
17431_txt_crude,13,1
17573_txt_acq,13,1
17616_txt_earn,13,1
17630_txt_earn,13,1
18355_txt_earn,13,1
18448_txt_crude,13,1
1846_txt_earn,13,1
18835_txt_trade,13,1
19069_txt_crude,13,1
19383_txt_acq,13,1
19560_txt_crude,13,1
19713_txt_acq,13,1
19815_txt_earn,13,1
19833_txt_acq,13,2
19862_txt_earn,13,1
1995_txt_interest,13,1
20021_txt_interest,13,1
20095_txt_crude,13,1
20151_txt_earn,13,1
2039_txt_acq,13,1
2064_txt_interest,13,1
20658_txt_earn,13,1
20695_txt_earn,13,1
20888_txt_earn,13,1
21028_txt_earn,13,1
21219_txt_earn,13,1
21262_txt_earn,13,1
21302_txt_earn,13,1
21412_txt_earn,13,2
2522_txt_crude,13,3
2775_txt_crude,13,1
2890_txt_earn,13,1
3455_txt_crude,13,1
3571_txt_crude,13,1
3573_txt_acq,13,1
3596_txt_acq,13,1
3903_txt_earn,13,1
3939_txt_acq,13,1
4141_txt_earn,13,1
4404_txt_earn,13,1
4419_txt_earn,13,1
4621_txt_earn,13,1
4632_txt_trade,13,1
4638_txt_trade,13,1
4654_txt_trade,13,1
4662_txt_crude,13,1
4664_txt_crude,13,1
4689_txt_crude,13,1
4692_txt_earn,13,1
4713_txt_crude,13,1
4714_txt_crude,13,1
4717_txt_trade,13,1
4733_txt_acq,13,1
4742_txt_crude,13,1
4773_txt_earn,13,1
4777_txt_earn,13,1
4779_txt_earn,13,1
4788_txt_earn,13,1
4791_txt_earn,13,1
4794_txt_earn,13,1
4795_txt_earn,13,1
4804_txt_earn,13,1
4805_txt_earn,13,1
4810_txt_earn,13,1
4835_txt_trade,13,1
4848_txt_crude,13,1
4867_txt_crude,13,1
4881_txt_interest,13,1
4900_txt_earn,13,1
4903_txt_trade,13,1
4911_txt_earn,13,2
4914_txt_earn,13,1
4918_txt_acq,13,1
4934_txt_earn,13,1
4937_txt_acq,13,1
4970_txt_acq,13,1
4983_txt_crude,13,1
4987_txt_trade,13,1
4990_txt_earn,13,1
4991_txt_earn,13,1
5021_txt_earn,13,1
5034_txt_earn,13,1
5050_txt_earn,13,1
5051_txt_earn,13,1
5053_txt_earn,13,1
5054_txt_earn,13,1
5055_txt_earn,13,1
5057_txt_trade,13,1
5071_txt_earn,13,1
5077_txt_acq,13,1
5080_txt_acq,13,1
5081_txt_acq,13,1
5084_txt_earn,13,1
5091_txt_acq,13,1
5092_txt_earn,13,1
5097_txt_acq,13,1
5102_txt_acq,13,1
5118_txt_crude,13,1
5119_txt_crude,13,1
5121_txt_acq,13,1
5123_txt_crude,13,1
5125_txt_crude,13,1
5127_txt_interest,13,1
5171_txt_crude,13,1
5235_txt_interest,13,1
529_txt_earn,13,1
5309_txt_acq,13,2
5429_txt_earn,13,1
546_txt_earn,13,1
5511_txt_earn,13,1
5516_txt_acq,13,1
5604_txt_earn,13,2
6096_txt_acq,13,1
6248_txt_earn,13,1
6301_txt_crude,13,1
6432_txt_crude,13,1
6456_txt_earn,13,1
6473_txt_acq,13,1
6483_txt_interest,13,1
6594_txt_earn,13,1
6830_txt_earn,13,1
6930_txt_acq,13,1
6976_txt_trade,13,1
8005_txt_earn,13,1
8089_txt_crude,13,1
8160_txt_crude,13,1
817_txt_earn,13,1
8292_txt_earn,13,1
8337_txt_earn,13,1
8399_txt_earn,13,1
8666_txt_acq,13,1
8880_txt_acq,13,1
8998_txt_acq,13,2
925_txt_trade,13,1
9333_txt_earn,13,1
9427_txt_earn,13,1
9551_txt_earn,13,1
9605_txt_earn,13,1
9642_txt_acq,13,1
10080_txt_crude,14,1
1011_txt_earn,14,1
10233_txt_earn,14,1
10414_txt_acq,14,1
10439_txt_earn,14,1
10455_txt_trade,14,1
10947_txt_crude,14,1
110_txt_acq,14,1
11025_txt_crude,14,1
11628_txt_earn,14,1
11831_txt_interest,14,1
11980_txt_earn,14,1
12044_txt_earn,14,1
12122_txt_interest,14,1
12259_txt_interest,14,2
12389_txt_earn,14,1
12546_txt_acq,14,1
12891_txt_interest,14,1
13008_txt_interest,14,1
1306_txt_crude,14,1
13062_txt_earn,14,1
13200_txt_crude,14,1
13231_txt_interest,14,1
13256_txt_crude,14,1
14263_txt_acq,14,1
1446_txt_earn,14,1
14739_txt_trade,14,1
14954_txt_earn,14,1
15052_txt_acq,14,1
15296_txt_earn,14,1
15354_txt_earn,14,1
15410_txt_interest,14,1
15708_txt_earn,14,1
15816_txt_interest,14,1
16005_txt_crude,14,3
16094_txt_trade,14,1
16120_txt_interest,14,1
1616_txt_crude,14,2
16278_txt_earn,14,1
16357_txt_trade,14,1
16458_txt_earn,14,1
16607_txt_crude,14,1
16644_txt_earn,14,2
16649_txt_crude,14,1
16680_txt_acq,14,1
16745_txt_trade,14,1
16747_txt_acq,14,1
16911_txt_earn,14,1
16935_txt_trade,14,1
16957_txt_trade,14,1
17359_txt_crude,14,1
17419_txt_crude,14,1
17431_txt_crude,14,1
18210_txt_acq,14,1
18302_txt_trade,14,1
18355_txt_earn,14,1
18566_txt_acq,14,1
18688_txt_acq,14,1
19509_txt_crude,14,1
19657_txt_earn,14,1
19713_txt_acq,14,1
1990_txt_crude,14,1
20105_txt_earn,14,1
2033_txt_earn,14,1
20385_txt_earn,14,1
20515_txt_earn,14,1
20766_txt_acq,14,1
20968_txt_earn,14,1
21357_txt_acq,14,2
21391_txt_trade,14,1
2227_txt_earn,14,1
2522_txt_crude,14,1
2568_txt_earn,14,1
2596_txt_acq,14,1
3008_txt_earn,14,1
3198_txt_acq,14,1
331_txt_acq,14,1
3378_txt_acq,14,1
3903_txt_earn,14,1
4014_txt_earn,14,3
404_txt_earn,14,1
4067_txt_earn,14,1
4074_txt_earn,14,1
423_txt_earn,14,1
4692_txt_earn,14,1
5034_txt_earn,14,1
5146_txt_trade,14,1
5244_txt_crude,14,2
529_txt_earn,14,2
5438_txt_earn,14,1
5508_txt_trade,14,1
5723_txt_earn,14,1
6233_txt_earn,14,1
6288_txt_earn,14,1
6335_txt_earn,14,1
6369_txt_interest,14,1
6819_txt_acq,14,2
7192_txt_earn,14,1
8091_txt_acq,14,2
8337_txt_earn,14,1
8441_txt_acq,14,1
848_txt_earn,14,1
8606_txt_crude,14,1
901_txt_interest,14,1
9030_txt_earn,14,1
9194_txt_trade,14,1
9238_txt_earn,14,1
939_txt_acq,14,1
9438_txt_earn,14,1
9531_txt_earn,14,1
9551_txt_earn,14,1
9577_txt_earn,14,1
9761_txt_earn,14,1
9841_txt_interest,14,1
10080_txt_crude,15,1
1022_txt_trade,15,1
10242_txt_earn,15,1
10243_txt_earn,15,2
10440_txt_earn,15,1
1066_txt_earn,15,1
1078_txt_interest,15,1
10822_txt_earn,15,2
10841_txt_earn,15,1
10870_txt_earn,15,1
10877_txt_earn,15,1
10894_txt_earn,15,1
11149_txt_crude,15,1
11192_txt_acq,15,1
1125_txt_interest,15,1
11425_txt_interest,15,1
11497_txt_earn,15,1
11568_txt_earn,15,1
11574_txt_trade,15,2
11685_txt_earn,15,1
11817_txt_interest,15,1
11831_txt_interest,15,2
11848_txt_interest,15,1
11888_txt_acq,15,1
11933_txt_earn,15,1
11962_txt_acq,15,2
11979_txt_earn,15,1
12044_txt_earn,15,1
12045_txt_earn,15,1
12197_txt_interest,15,2
12221_txt_acq,15,1
12286_txt_crude,15,1
12398_txt_interest,15,1
1244_txt_earn,15,1
12469_txt_interest,15,1
12600_txt_acq,15,1
12627_txt_interest,15,1
12732_txt_interest,15,1
12803_txt_crude,15,1
13008_txt_interest,15,3
13062_txt_earn,15,1
1314_txt_earn,15,2
13256_txt_crude,15,1
13263_txt_earn,15,1
13266_txt_crude,15,1
1347_txt_trade,15,1
1359_txt_earn,15,1
13908_txt_trade,15,1
13966_txt_earn,15,1
14324_txt_earn,15,2
14549_txt_earn,15,1
14729_txt_earn,15,1
14751_txt_earn,15,1
1478_txt_trade,15,1
15005_txt_earn,15,1
15121_txt_earn,15,1
15227_txt_earn,15,1
16005_txt_crude,15,1
1602_txt_earn,15,1
16150_txt_interest,15,1
16371_txt_earn,15,1
16392_txt_earn,15,1
16394_txt_earn,15,1
16469_txt_earn,15,1
16492_txt_earn,15,1
1675_txt_trade,15,1
16801_txt_earn,15,1
16890_txt_earn,15,1
16961_txt_crude,15,1
16968_txt_crude,15,1
16992_txt_acq,15,1
17279_txt_trade,15,1
17666_txt_acq,15,1
17812_txt_acq,15,1
17860_txt_acq,15,1
1808_txt_acq,15,1
18188_txt_acq,15,1
1824_txt_earn,15,1
18252_txt_acq,15,1
18355_txt_earn,15,1
18362_txt_interest,15,2
18389_txt_crude,15,1
18399_txt_trade,15,1
18419_txt_crude,15,2
18530_txt_acq,15,1
18867_txt_trade,15,1
19128_txt_crude,15,1
19191_txt_interest,15,1
19285_txt_crude,15,1
19383_txt_acq,15,1
19427_txt_earn,15,1
19483_txt_interest,15,1
19509_txt_crude,15,3
1963_txt_trade,15,3
19737_txt_acq,15,1
19837_txt_acq,15,1
1990_txt_crude,15,2
20048_txt_interest,15,1
20105_txt_earn,15,1
20344_txt_earn,15,1
20660_txt_earn,15,1
20708_txt_earn,15,1
20721_txt_crude,15,1
20766_txt_acq,15,1
20802_txt_earn,15,1
20869_txt_crude,15,1
20917_txt_acq,15,1
21018_txt_crude,15,1
21071_txt_acq,15,1
21228_txt_acq,15,1
21256_txt_earn,15,1
21260_txt_earn,15,1
21541_txt_crude,15,1
21550_txt_acq,15,1
2383_txt_crude,15,1
24_txt_earn,15,1
246_txt_crude,15,1
2530_txt_crude,15,1
2596_txt_acq,15,2
2619_txt_earn,15,1
2667_txt_earn,15,1
2783_txt_acq,15,1
2799_txt_acq,15,1
2807_txt_earn,15,1
2973_txt_crude,15,1
2998_txt_crude,15,1
3048_txt_crude,15,1
3118_txt_earn,15,2
331_txt_acq,15,1
3360_txt_interest,15,1
3441_txt_trade,15,1
3459_txt_acq,15,1
3542_txt_interest,15,1
